EVT_900811_OPTIONA;Partition Netherlands;
EVT_900811_OPTIONB;Restore independent Netherlands;
EVT_900811_OPTIONC;No, we better remain in control!;
EVT_900839_NAME;Royal family returns from exile;
EVT_900839_DESC;no one will see this;
EVT_900839_OPTIONA;Welcome back !;
EVT_900840_NAME;Independent Netherlands;
EVT_900840_DESC;no one will see this;
EVT_900840_OPTIONA;Finally, we are free !;
EVT_900812_NAME;The partitioning of the Netherlands;
EVT_900812_DESC;The Germans are giving us our rightfully part of the Netherlands.;
EVT_900812_OPTIONA;Thanks;
EVT_900834_NAME;The partitioning of the Netherlands;
EVT_900834_DESC;The Germans are giving us our rightfully part of the Netherlands.;
EVT_900834_OPTIONA;Thanks;
EVT_900813_NAME;Enemy at the gates;
EVT_900813_DESC;The Russians have reached the Oder. In Berlin, nobody panics but its clear that without any move Germany is doomed.  The last supply reserves have been distributed to volunteers, and everybody participate in the last effort to defend the Fatherland.;
EVT_900813_OPTIONA;They must be stoped!;
EVT_900814_NAME;Die Wacht am Rhein;
EVT_900814_DESC;The French have reached the Rhine. In Berlin, nobody panic but its clear that without any move Germany is doomed.  The last supply reserves have been distributed to volunteers, and everybody participate in the last effort to defend the Fatherland.;
EVT_900814_OPTIONA;They must be stoped!;
EVT_3967213_NAME;The Fate of Spanish Morocco;
EVT_3967213_DESC;With syndicalism taking control over Spain our colonial possesions in the Northern Africa might be endangered. As a preventive measures, our general staff suggest to occupy Spanish Morocco before syndicalist stabilize their rule there and spread their foul influence into our colonies.;
EVT_3967213_OPTIONA;Occupy Spanish Morocco !;
EVT_3967213_OPTIONB;Ignore them..;
EVT_3967214_NAME;German Empire occupies Spanish Morocco!;
EVT_3967214_DESC;German empire in a show of absolute arrogance and disrespect towards our state occupied ramining parts of Morocco.;
EVT_3967214_OPTIONA;There is nothing we can do...;
EVT_3967214_OPTIONB;Such outrage will not be tolerated !;
EVT_908150_NAME;Logging in Madagascar;
EVT_908150_DESC;The island of Madagascar has been under our rule now for several decades and it is an untapped source of rare timbers like Ebony and several varities of Rosewood. Because overall these sources have not been exploited, several industrialists and members of the colonial government have proposed that we establish a Joint-Stock company with authority over the timber industry on the island. Shall we decree the establish of the company?;
EVT_908150_OPTIONA;Create a new joint-stock company;
EVT_908150_OPTIONB;Leave the industry alone;
EVT_908151_NAME;Logging in Madagascar has been expanded!;
EVT_908151_DESC;The Joint-Stock company that we established has began to show some results and our inventory of rare timber has steadily rised. However, with the mechanisation of logging, it has put several thousand people out of work. The Joint-Stock company has at the same time advised we begin construction on a timber processing plant to streamline production of timber products. If we were to fund this new project it would hit two birds with one stone, so to speak...;
EVT_908151_OPTIONA;Create the new processing complex;
EVT_908151_OPTIONB;We've invested enough as it is;
EVT_908152_NAME;The processing complex has opened;
EVT_908152_DESC;The new timber processing complex has opened and the affects on the local economy were felt instantly. Workers who made the complex continued work for the company and even hired new workers. The access to rare timbers has also increased and a gala was held in Tananarive to toast the new complex's opening.;
EVT_908152_OPTIONA;Great!;
EVT_908153_NAME;A colonial uprising!;
EVT_908153_DESC;With unemployment rising with no end in site on Madagascar, the Malagasy locals, and espesically the former loggers, have risen against us!;
EVT_908153_OPTIONA;Damn!;
EVT_900835_NAME;Peace with Honour;
EVT_900835_DESC;Since fall of France our armed forces unsuccesfully tried to gain control over British isles and decisively end war in our favour. Unofortunately, british resistance proved to be too strong to break. We can now either continue in armed struggle or try to end this futile conflict...;
EVT_900835_OPTIONA;Offer peace with Honour;
EVT_900835_OPTIONB;No, the war will continue until we march through London !;
EVT_900836_NAME;Peace with Honour;
EVT_900836_DESC;Attempts from Mitteleuropa to gain foothold upon our island and decisively end war in their favour failed miserably. Now leadership of German Empire is offering us proposal to terminate conflict between Mitteleuropa and remaining members of Internationale. How shall we react ?;
EVT_900836_OPTIONA;Accept German proposal !;
EVT_900836_OPTIONB;No, the war will continue until our army marches through Berlin!;
EVT_900836_OPTIONC;No, the war will continue until our army marches through Berlin!;
EVT_900837_NAME;Peace with honor;
EVT_900837_DESC;Union of Britain accepted our peace offer and war conflict between International and Mitteleuropa is finally over.;
EVT_900837_OPTIONA;Peace at last !;
EVT_900838_NAME;UoB refused to sign peace treaty!;
EVT_900838_DESC;Union of Britain refused our generous peace offer and renewed military actions....;
EVT_900838_OPTIONA;They will pay for this...;
EVT_111222_NAME;Ethnic conflict on Sri Lanka;
EVT_111222_DESC;Ceylon Island is settled by Sinhalese and Tamils, who argue for reign over this land for ages. Recent crisis caused even more havoc and disobedience, so even our protectorate there could be questioned...;
EVT_111222_OPTIONA;Those damned natives...;
EVT_111223_NAME;Ethnic conflict on Sri Lanka;
EVT_111223_DESC;Ceylon Island is settled by Sinhalese and Tamils, who argue for reign over this land for ages. Recent crisis caused even more havoc and disobedience, so our presence here is still in danger...;
EVT_111223_OPTIONA;Damn those nationalist !;
EVT_69054_NAME;The Union of Britain invade Norway;
EVT_69054_DESC;Combined forces of the Union of Britain have launched invasion of Norway.This invasion threatens to disrupt balance of powers in favour of the syndicalist alliance .Shall we warn syndicalist about foolishness of their actions or let Norway fall ?;
EVT_69054_OPTIONA;Warn them to turn back or face german arms!;
EVT_69054_OPTIONB;Back Down! We've changed our minds!;
EVT_69055_NAME;The Germans Send an Ultimatum;
EVT_69055_DESC;The Second Reich has Sent an Ultimatum to London. We are to either pull out of Norway and declare a cease fire or Germany will come to Norway's aid.;
EVT_69055_OPTIONA;We will not risk war with Germany, Back to the Boats!;
EVT_69055_OPTIONB;We Answer to no Monarchy! Continue Onto Oslo!;
EVT_69056_NAME;The Ultimatum, Berlin Warns London;
EVT_69056_DESC;Germany has come to our aid! They have sent an ultimatum to the Union of Britain, either fall back to their home islands or risk annihilation.;
EVT_69056_OPTIONA;We Knew They'd Pull Through For Us!;
EVT_69057_NAME;The Union of Britain Backs Down;
EVT_69057_DESC;After the ultimatum was received by London, they quickly sent orders to all their commanders on the ground to cease fire and return to the coast. We have achieved a diplomatic victory today, we have shown the world we will stand up to Socialist and Syndicalist agression, and we will protect any nation under threat from be it Britain or France.;
EVT_69057_OPTIONA;Diplomacy Has Achieved Peace Once Again!;
EVT_69058_NAME;The Brits Ignore our Ultimatum;
EVT_69058_DESC;After the ultimatum was received by London, they ignored it and are making their way to the Capital of Norway Oslo, clearly ignoring our ultimatum. We can either go through and declare war, bringing Norway into our alliance or we can stand down and let Norway fall.;
EVT_69058_OPTIONA;They have made their choice, war it is!;
EVT_69058_OPTIONB;Back Down! We've changed our minds!;
EVT_69059_NAME;The British Pull out of Norway;
EVT_69059_DESC;After the ultimatum was received by London, they quickly sent orders to all their commanders on the ground to cease fire and return to the coast. Independence of Norway will be kept, and our pride intact.;
EVT_69059_OPTIONA;We couldn't have done it without Germany!;
EVT_933330_NAME;Treaty with Ireland;
EVT_933330_DESC;With the Syndicalists awakening all across the world, it is crucial for the Germany to help their allies whenever possible. With Irish sympathies finally swayed towards us, a possibility to gain a strong foothold just under the socialists' noses appears.;
EVT_933330_OPTIONA;Propose a military buildup plan to Ireland;
EVT_933330_OPTIONB;Propose economic aid to Ireland;
EVT_933330_OPTIONC;Propose full-scale aid;
EVT_933330_OPTIOND;We have nothing to spare;
EVT_933331_NAME;The Germans propose help;
EVT_933331_DESC;The Germans have proposed help in strenghtening the Irish military. According to the proposed treaty, Germany is obliged to construct a number of ships for the Republican Navy, as well as provide weapons and expertise for land and air forces. In exchange, Ireland is to pay a symbolic price - to the help's scale, of course.;
EVT_933331_OPTIONA;Very well, we shall both benefit from this;
EVT_933331_OPTIONB;Sadly, we must reject;
EVT_933332_NAME;The Germans propose help;
EVT_933332_DESC;The Germans have proposed help in strengthening the Irish military. According to the proposed treaty, Germany is obliged to send a number of industrial machines, as well as to provide us with technology and licences needed to produce our own.;
EVT_933332_OPTIONA;Very well, we shall both benefit from this;
EVT_933332_OPTIONB;Sadly, we must reject;
EVT_933333_NAME;The Germans propose help;
EVT_933333_DESC;The Germans have proposed help in strenghtening the Irish military. According to the proposed treaty, Germany is obliged to send a number of industrial machines, as well as provide us with technology and licences needed to produce our own. Germany is also obliged to construct a number of ships for the Republican Navy, plus weapons for land and air forces. In exchange, Ireland is to pay a symbolic price - to the help's scale, of course.;
EVT_933333_OPTIONA;Very well, we shall both benefit from this;
EVT_933333_OPTIONB;Sadly, we must reject;
EVT_933334_NAME;The Irish accept our offer;
EVT_933334_DESC;The Irish have agreed to our offer. According to the treaty, we are to supply them with four cruisers, a dozen destroyers, and a number of aircraft and armour.;
EVT_933334_OPTIONA;Begin the construction, then!;
EVT_933335_NAME;The Irish accept our offer;
EVT_933335_DESC;The Irish have agreed to our offer. According to the treaty, we are to supply industrial machines and licences required to construct additional ones in Ireland.;
EVT_933335_OPTIONA;Very well then;
EVT_933336_NAME;The Irish accept our offer;
EVT_933336_DESC;The Irish have agreed to our offer. According to the treaty, we are to supply industrial machines and licences required to constructed additional ones in Ireland. Additionally, we are obliged to construct and deliver four cruisers, a dozen destroyers, and a number of aircraft and armour.;
EVT_933336_OPTIONA;Begin the construction, then!;
EVT_933337_NAME;The Irish reject our offer;
EVT_933337_DESC;Unfortunately, the Irish decided to turn our offer down due to economical reasons. Still, our obligations towards Ireland remain the same.;
EVT_933337_OPTIONA;Oh well...;
EVT_933338_NAME;Delivery to Ireland is Ready;
EVT_933338_DESC;We have finally finished preparations of all the material ordered by the Irish. The transport is ready to be delivered.;
EVT_933338_OPTIONA;OK;
EVT_933339_NAME;German Weapons Arrive;
EVT_933339_DESC;The ships, armour, and aircraft we have ordered in Germany have finally reached our ports. Apart from a squadron of fighters and bombers and a number of tanks, we have recieved four cruisers and a dozen destroyers.;
EVT_933339_OPTIONA;Splendid;
EVT_933340_NAME;Delivery to Ireland is not possible;
EVT_933340_DESC;Unfortunately, with Ireland no longer able or willing to receive our aid, the whole programme had to be aborted. Luckily, the equipment and craft already produced remains in our hands and is ready to be used.;
